"user_id","customer_segment","customer_perk"
"605096","Gold","Free hotel meal"
"510511","Blue","Exclusive discounts"
"547792","Bronze","No cancellation fees"
"517675","Bronze","No cancellation fees"
"516246","Gold","Free hotel meal"
"519392","Bronze","No cancellation fees"
"521462","Silver","Free checked bag"
"518354","Casual web searcher","No perks"
"550572","Silver","Free checked bag"
"539542","Gold","Free hotel meal"
"518015","Gold","Free hotel meal"
"617402","Silver","Free checked bag"
"586063","Blue","Exclusive discounts"
"551620","Gold","Free hotel meal"
"509402","Casual web searcher","No perks"
"451291","Silver","Free checked bag"
"570654","Blue","Exclusive discounts"
"546900","Silver","Free checked bag"
"467892","Platinum","1 night free hotel with flight"
"537922","Gold","Free hotel meal"
"551237","Blue","Exclusive discounts"
"524606","Bronze","No cancellation fees"
"512163","Bronze","No cancellation fees"
"567243","Bronze","No cancellation fees"
"535942","Bronze","No cancellation fees"
"23557","Blue","Exclusive discounts"
"509635","Silver","Free checked bag"
"518406","Gold","Free hotel meal"
"547911","Bronze","No cancellation fees"
"515985","Silver","Free checked bag"
"535447","Platinum","1 night free hotel with flight"
"531456","Blue","Exclusive discounts"
"499810","Silver","Free checked bag"
"660903","Casual web searcher","No perks"
"276512","Bronze","No cancellation fees"
"511195","Blue","Exclusive discounts"
"519888","Gold","Free hotel meal"
"494374","Blue","Exclusive discounts"
"520314","Blue","Exclusive discounts"
"513221","Blue","Exclusive discounts"
"488511","Silver","Free checked bag"
"660110","Blue","Exclusive discounts"
"505230","Silver","Free checked bag"
"592132","Silver","Free checked bag"
"512922","Bronze","No cancellation fees"
"258451","Blue","Exclusive discounts"
"519254","Platinum","1 night free hotel with flight"
"416319","Bronze","No cancellation fees"
"561707","Blue","Exclusive discounts"
"537121","Casual web searcher","No perks"
"646257","Bronze","No cancellation fees"
"600078","Gold","Free hotel meal"
"580402","Silver","Free checked bag"
"529695","Silver","Free checked bag"
"526565","Silver","Free checked bag"
"518495","Blue","Exclusive discounts"
"511784","Silver","Free checked bag"
"542277","Bronze","No cancellation fees"
"577115","Silver","Free checked bag"
"548474","Silver","Free checked bag"
"653281","Bronze","No cancellation fees"
"500196","Bronze","No cancellation fees"
"610670","Gold","Free hotel meal"
"521491","Platinum","1 night free hotel with flight"
"520491","Silver","Free checked bag"
"591063","Blue","Exclusive discounts"
"522533","Silver","Free checked bag"
"627451","Gold","Free hotel meal"
"583336","Blue","Exclusive discounts"
"541734","Gold","Free hotel meal"
"565467","Silver","Free checked bag"
"517803","Silver","Free checked bag"
"533222","Silver","Free checked bag"
"520527","Bronze","No cancellation fees"
"541001","Blue","Exclusive discounts"
"543928","Bronze","No cancellation fees"
"533464","Blue","Exclusive discounts"
"545318","Gold","Free hotel meal"
"514289","Casual web searcher","No perks"
"539729","Blue","Exclusive discounts"
"565764","Blue","Exclusive discounts"
"458855","Blue","Exclusive discounts"
"509712","Gold","Free hotel meal"
"501817","Platinum","1 night free hotel with flight"
"519961","Silver","Free checked bag"
"517961","Silver","Free checked bag"
"509278","Platinum","1 night free hotel with flight"
"701565","Silver","Free checked bag"
"516808","Silver","Free checked bag"
"499375","Bronze","No cancellation fees"
"545865","Gold","Free hotel meal"
"491995","Blue","Exclusive discounts"
"521719","Blue","Exclusive discounts"
"473467","Silver","Free checked bag"
"519368","Blue","Exclusive discounts"
"527321","Blue","Exclusive discounts"
"561503","Silver","Free checked bag"
"564498","Casual web searcher","No perks"
"504916","Bronze","No cancellation fees"
"545375","Silver","Free checked bag"
"542015","Platinum","1 night free hotel with flight"
"630738","Silver","Free checked bag"
"519137","Silver","Free checked bag"
"534066","Silver","Free checked bag"
"562832","Platinum","1 night free hotel with flight"
"518127","Bronze","No cancellation fees"
"499379","Bronze","No cancellation fees"
"666292","Gold","Free hotel meal"
"596856","Silver","Free checked bag"
"531847","Bronze","No cancellation fees"
"514660","Silver","Free checked bag"
"510575","Casual web searcher","No perks"
"436894","Bronze","No cancellation fees"
"532500","Platinum","1 night free hotel with flight"
"491266","Silver","Free checked bag"
"407642","Bronze","No cancellation fees"
"518585","Gold","Free hotel meal"
"523938","Silver","Free checked bag"
"518747","Blue","Exclusive discounts"
"619988","Casual web searcher","No perks"
"512204","Silver","Free checked bag"
"564822","Casual web searcher","No perks"
"537926","Blue","Exclusive discounts"
"590123","Bronze","No cancellation fees"
"656471","Blue","Exclusive discounts"
"636526","Blue","Exclusive discounts"
"554155","Blue","Exclusive discounts"
"519604","Silver","Free checked bag"
"527524","Blue","Exclusive discounts"
"547836","Silver","Free checked bag"
"545755","Gold","Free hotel meal"
"396552","Silver","Free checked bag"
"626067","Casual web searcher","No perks"
"564101","Bronze","No cancellation fees"
"548123","Casual web searcher","No perks"
"532159","Bronze","No cancellation fees"
"543375","Silver","Free checked bag"
"570639","Silver","Free checked bag"
"623077","Silver","Free checked bag"
"572870","Casual web searcher","No perks"
"531744","Gold","Free hotel meal"
"590442","Gold","Free hotel meal"
"441457","Gold","Free hotel meal"
"555147","Blue","Exclusive discounts"
"525081","Silver","Free checked bag"
"536675","Bronze","No cancellation fees"
"500974","Gold","Free hotel meal"
"521941","Silver","Free checked bag"
"464782","Blue","Exclusive discounts"
"511397","Platinum","1 night free hotel with flight"
"532725","Bronze","No cancellation fees"
"556673","Silver","Free checked bag"
"540718","Silver","Free checked bag"
"590077","Gold","Free hotel meal"
"552372","Bronze","No cancellation fees"
"691334","Gold","Free hotel meal"
"577921","Blue","Exclusive discounts"
"543826","Gold","Free hotel meal"
"540244","Silver","Free checked bag"
"546774","Silver","Free checked bag"
"438995","Casual web searcher","No perks"
"532279","Blue","Exclusive discounts"
"520851","Platinum","1 night free hotel with flight"
"656150","Blue","Exclusive discounts"
"438985","Platinum","1 night free hotel with flight"
"534607","Silver","Free checked bag"
"566096","Silver","Free checked bag"
"515764","Silver","Free checked bag"
"534391","Silver","Free checked bag"
"533123","Bronze","No cancellation fees"
"454955","Bronze","No cancellation fees"
"557851","Platinum","1 night free hotel with flight"
"509626","Silver","Free checked bag"
"549141","Blue","Exclusive discounts"
"481622","Platinum","1 night free hotel with flight"
"527396","Silver","Free checked bag"
"589162","Silver","Free checked bag"
"443598","Bronze","No cancellation fees"
"544207","Gold","Free hotel meal"
"553955","Gold","Free hotel meal"
"616518","Bronze","No cancellation fees"
"555648","Silver","Free checked bag"
"736833","Bronze","No cancellation fees"
"631448","Blue","Exclusive discounts"
"536791","Silver","Free checked bag"
"512984","Gold","Free hotel meal"
"490133","Silver","Free checked bag"
"527984","Platinum","1 night free hotel with flight"
"667643","Casual web searcher","No perks"
"602476","Silver","Free checked bag"
"554284","Bronze","No cancellation fees"
"528490","Bronze","No cancellation fees"
"347778","Platinum","1 night free hotel with flight"
"518219","Gold","Free hotel meal"
"534040","Blue","Exclusive discounts"
"559461","Casual web searcher","No perks"
"538691","Gold","Free hotel meal"
"597434","Silver","Free checked bag"
"507557","Bronze","No cancellation fees"
"541988","Casual web searcher","No perks"
"452034","Silver","Free checked bag"
"542267","Casual web searcher","No perks"
"513844","Platinum","1 night free hotel with flight"
"528777","Bronze","No cancellation fees"
"559324","Gold","Free hotel meal"
"560733","Bronze","No cancellation fees"
"522402","Silver","Free checked bag"
"528379","Blue","Exclusive discounts"
"519859","Platinum","1 night free hotel with flight"
"454264","Casual web searcher","No perks"
"505680","Silver","Free checked bag"
"530592","Platinum","1 night free hotel with flight"
"509346","Gold","Free hotel meal"
"599244","Bronze","No cancellation fees"
"568101","Gold","Free hotel meal"
"574362","Casual web searcher","No perks"
"605615","Silver","Free checked bag"
"509498","Gold","Free hotel meal"
"519412","Bronze","No cancellation fees"
"542142","Platinum","1 night free hotel with flight"
"549466","Gold","Free hotel meal"
"564593","Blue","Exclusive discounts"
"562641","Bronze","No cancellation fees"
"478291","Blue","Exclusive discounts"
"607197","Bronze","No cancellation fees"
"509717","Gold","Free hotel meal"
"519664","Bronze","No cancellation fees"
"571363","Blue","Exclusive discounts"
"560796","Bronze","No cancellation fees"
"530873","Casual web searcher","No perks"
"513875","Silver","Free checked bag"
"511878","Casual web searcher","No perks"
"690420","Gold","Free hotel meal"
"602120","Gold","Free hotel meal"
"536893","Bronze","No cancellation fees"
"796032","Silver","Free checked bag"
"517143","Blue","Exclusive discounts"
"546864","Bronze","No cancellation fees"
"558018","Blue","Exclusive discounts"
"524484","Blue","Exclusive discounts"
"585745","Silver","Free checked bag"
"643344","Bronze","No cancellation fees"
"447951","Bronze","No cancellation fees"
"511160","Blue","Exclusive discounts"
"541539","Bronze","No cancellation fees"
"572479","Gold","Free hotel meal"
"488009","Blue","Exclusive discounts"
"512397","Casual web searcher","No perks"
"553805","Bronze","No cancellation fees"
"579707","Blue","Exclusive discounts"
"585522","Casual web searcher","No perks"
"503058","Silver","Free checked bag"
"591746","Gold","Free hotel meal"
"559695","Gold","Free hotel meal"
"555563","Gold","Free hotel meal"
"522323","Silver","Free checked bag"
"509162","Blue","Exclusive discounts"
"444885","Silver","Free checked bag"
"550200","Blue","Exclusive discounts"
"531926","Blue","Exclusive discounts"
"512628","Silver","Free checked bag"
"646405","Bronze","No cancellation fees"
"576136","Gold","Free hotel meal"
"582833","Bronze","No cancellation fees"
"571940","Blue","Exclusive discounts"
"560213","Silver","Free checked bag"
"567885","Blue","Exclusive discounts"
"535003","Casual web searcher","No perks"
"637457","Blue","Exclusive discounts"
"565791","Gold","Free hotel meal"
"521510","Silver","Free checked bag"
"567478","Platinum","1 night free hotel with flight"
"617506","Bronze","No cancellation fees"
"552313","Platinum","1 night free hotel with flight"
"513220","Silver","Free checked bag"
"539426","Silver","Free checked bag"
"550455","Blue","Exclusive discounts"
"559146","Gold","Free hotel meal"
"717149","Blue","Exclusive discounts"
"581835","Platinum","1 night free hotel with flight"
"559794","Silver","Free checked bag"
"542605","Bronze","No cancellation fees"
"526308","Silver","Free checked bag"
"510733","Blue","Exclusive discounts"
"547320","Blue","Exclusive discounts"
"510972","Silver","Free checked bag"
"483483","Blue","Exclusive discounts"
"516862","Bronze","No cancellation fees"
"586803","Blue","Exclusive discounts"
"538413","Bronze","No cancellation fees"
"632136","Gold","Free hotel meal"
"488672","Silver","Free checked bag"
"521925","Gold","Free hotel meal"
"550222","Silver","Free checked bag"
"685594","Bronze","No cancellation fees"
"564596","Platinum","1 night free hotel with flight"
"550134","Blue","Exclusive discounts"
"611852","Bronze","No cancellation fees"
"588970","Gold","Free hotel meal"
"513926","Silver","Free checked bag"
"498363","Bronze","No cancellation fees"
"516001","Blue","Exclusive discounts"
"536951","Gold","Free hotel meal"
"577851","Bronze","No cancellation fees"
"486447","Bronze","No cancellation fees"
"600796","Blue","Exclusive discounts"
"537804","Blue","Exclusive discounts"
"648379","Blue","Exclusive discounts"
"517284","Silver","Free checked bag"
"567342","Blue","Exclusive discounts"
"471565","Bronze","No cancellation fees"
"608478","Silver","Free checked bag"
"638565","Gold","Free hotel meal"
"606161","Silver","Free checked bag"
"353694","Bronze","No cancellation fees"
"569920","Blue","Exclusive discounts"
"586251","Silver","Free checked bag"
"547459","Silver","Free checked bag"
"528612","Bronze","No cancellation fees"
"635375","Blue","Exclusive discounts"
"520696","Blue","Exclusive discounts"
"513006","Blue","Exclusive discounts"
"556019","Gold","Free hotel meal"
"421515","Blue","Exclusive discounts"
"529050","Bronze","No cancellation fees"
"514642","Casual web searcher","No perks"
"558919","Casual web searcher","No perks"
"540253","Blue","Exclusive discounts"
"423042","Gold","Free hotel meal"
"567458","Bronze","No cancellation fees"
"592929","Gold","Free hotel meal"
"452612","Silver","Free checked bag"
"503945","Bronze","No cancellation fees"
"522939","Bronze","No cancellation fees"
"579950","Platinum","1 night free hotel with flight"
"631388","Blue","Exclusive discounts"
"512655","Bronze","No cancellation fees"
"541699","Platinum","1 night free hotel with flight"
"679611","Gold","Free hotel meal"
"510582","Blue","Exclusive discounts"
"552414","Silver","Free checked bag"
"511923","Bronze","No cancellation fees"
"579829","Gold","Free hotel meal"
"520480","Silver","Free checked bag"
"510841","Platinum","1 night free hotel with flight"
